loan_id,received_date,origination_year,loss_amount,loss_rank,positive_loss_loan_count,cumulative_positive_loss_loan_count,cumulative_positive_loss_loan_share,portfolio_positive_loss_amount,cumulative_positive_loss_amount,cumulative_positive_loss_share
LRQ-935033,2023-11-18,2023,3697.55,2014,2232,2014,0.9023297491039427,68905381.05,68512278.74,0.9942950419254666
LRQ-208441,2023-08-17,2023,3659.89,2015,2232,2015,0.9027777777777778,68905381.05,68515938.63,0.9943481566451623
LRQ-778940,2023-08-17,2023,3659.89,2016,2232,2016,0.9032258064516129,68905381.05,68519598.52,0.9944012713648581
LRQ-810702,2025-03-26,2025,3602.04,2017,2232,2017,0.9036738351254481,68905381.05,68523200.56,0.9944535465274813
LRQ-961044,2025-03-26,2025,3602.04,2018,2232,2018,0.9041218637992832,68905381.05,68526802.60,0.9945058216901044
LRQ-118759,2023-03-18,2023,3577.46,2019,2232,2019,0.9045698924731183,68905381.05,68530380.06,0.9945577401316759
LRQ-385003,2019-09-03,2019,3552.58,2020,2232,2020,0.9050179211469535,68905381.05,68533932.64,0.9946092974983991
LRQ-592378,2018-09-21,2018,3509.10,2021,2232,2021,0.9054659498207885,68905381.05,68537441.74,0.9946602238548973
LRQ-838947,2020-10-31,2020,3455.59,2022,2232,2022,0.9059139784946236,68905381.05,68540897.33,0.9947103736392443
LRQ-443136,2020-03-03,2020,3442.90,2023,2232,2023,0.9063620071684588,68905381.05,68544340.23,0.9947603392580036
LRQ-483805,2020-03-03,2020,3442.90,2024,2232,2024,0.9068100358422939,68905381.05,68547783.13,0.9948103048767626
LRQ-690406,2020-03-03,2020,3442.90,2025,2232,2025,0.907258064516129,68905381.05,68551226.03,0.9948602704955218
LRQ-188560,2024-05-18,2024,3441.22,2026,2232,2026,0.9077060931899642,68905381.05,68554667.25,0.9949102117330212
LRQ-378442,2024-05-18,2024,3441.22,2027,2232,2027,0.9081541218637993,68905381.05,68558108.47,0.9949601529705204
LRQ-802631,2025-02-03,2025,3431.73,2028,2232,2028,0.9086021505376344,68905381.05,68561540.20,0.995009956482927
LRQ-998603,2023-11-27,2023,3412.85,2029,2232,2029,0.9090501792114696,68905381.05,68564953.05,0.9950594859964134
LRQ-121756,2020-03-19,2020,3396.51,2030,2232,2030,0.9094982078853047,68905381.05,68568349.56,0.9951087783731225
LRQ-548927,2020-03-19,2020,3396.51,2031,2232,2031,0.9099462365591398,68905381.05,68571746.07,0.9951580707498314
LRQ-289006,2018-07-16,2018,3381.31,2032,2232,2032,0.910394265232975,68905381.05,68575127.38,0.9952071425341896
LRQ-566261,2018-07-16,2018,3381.31,2033,2232,2033,0.91084229390681,68905381.05,68578508.69,0.9952562143185478
LRQ-690158,2018-07-16,2018,3381.31,2034,2232,2034,0.9112903225806451,68905381.05,68581890.00,0.9953052861029059
LRQ-782251,2022-07-06,2022,3373.18,2035,2232,2035,0.9117383512544803,68905381.05,68585263.18,0.9953542398993817
LRQ-285717,2020-07-09,2020,3321.49,2036,2232,2036,0.9121863799283154,68905381.05,68588584.67,0.9954024435367375
LRQ-325214,2020-07-09,2020,3321.49,2037,2232,2037,0.9126344086021505,68905381.05,68591906.16,0.9954506471740933
LRQ-544986,2020-07-09,2020,3321.49,2038,2232,2038,0.9130824372759857,68905381.05,68595227.65,0.9954988508114492
LRQ-237419,2018-06-01,2018,3255.90,2039,2232,2039,0.9135304659498208,68905381.05,68598483.55,0.9955461025637852
LRQ-130507,2019-05-11,2019,3220.00,2040,2232,2040,0.9139784946236559,68905381.05,68601703.55,0.9955928333118187
LRQ-719859,2019-05-11,2019,3220.00,2041,2232,2041,0.9144265232974911,68905381.05,68604923.55,0.9956395640598522
LRQ-437931,2022-12-19,2022,3219.65,2042,2232,2042,0.9148745519713262,68905381.05,68608143.20,0.9956862897284566
LRQ-576410,2022-12-19,2022,3219.65,2043,2232,2043,0.9153225806451613,68905381.05,68611362.85,0.9957330153970608
LRQ-665122,2023-01-27,2023,3216.80,2044,2232,2044,0.9157706093189965,68905381.05,68614579.65,0.9957796997045996
LRQ-776753,2025-03-15,2025,3176.01,2045,2232,2045,0.9162186379928315,68905381.05,68617755.66,0.9958257920409541
LRQ-193404,2023-05-31,2023,3175.51,2046,2232,2046,0.9166666666666666,68905381.05,68620931.17,0.9958718771209815
LRQ-463586,2023-05-31,2023,3175.51,2047,2232,2047,0.9171146953405018,68905381.05,68624106.68,0.9959179622010088
LRQ-445318,2023-10-06,2023,3164.80,2048,2232,2048,0.9175627240143369,68905381.05,68627271.48,0.9959638918505046
LRQ-131371,2018-05-02,2018,3134.72,2049,2232,2049,0.918010752688172,68905381.05,68630406.20,0.9960093849593479
LRQ-469644,2018-05-02,2018,3134.72,2050,2232,2050,0.9184587813620072,68905381.05,68633540.92,0.9960548780681913
LRQ-334401,2020-05-21,2020,3128.00,2051,2232,2051,0.9189068100358423,68905381.05,68636668.92,0.9961002736519952
LRQ-203166,2025-03-15,2025,3086.27,2052,2232,2052,0.9193548387096774,68905381.05,68639755.19,0.9961450636227198
LRQ-834049,2022-07-18,2022,3004.83,2053,2232,2053,0.9198028673835126,68905381.05,68642760.02,0.9961886716828482
LRQ-343558,2018-10-23,2018,2991.73,2054,2232,2054,0.9202508960573477,68905381.05,68645751.75,0.9962320896272004
LRQ-942772,2020-09-20,2020,2916.53,2055,2232,2055,0.9206989247311828,68905381.05,68648668.28,0.9962744162199216
LRQ-806262,2023-01-22,2023,2902.73,2056,2232,2056,0.921146953405018,68905381.05,68651571.01,0.9963165425380085
LRQ-956125,2022-07-18,2022,2884.27,2057,2232,2057,0.921594982078853,68905381.05,68654455.28,0.99635840095249
LRQ-782411,2023-10-27,2023,2882.80,2058,2232,2058,0.9220430107526881,68905381.05,68657338.08,0.9964002380333691
LRQ-502070,2019-12-23,2019,2838.75,2059,2232,2059,0.9224910394265233,68905381.05,68660176.83,0.9964414358318101
LRQ-774662,2019-12-23,2019,2838.75,2060,2232,2060,0.9229390681003584,68905381.05,68663015.58,0.9964826336302511
LRQ-150766,2025-03-20,2025,2812.15,2061,2232,2061,0.9233870967741935,68905381.05,68665827.73,0.996523445392078
LRQ-449974,2025-03-20,2025,2812.15,2062,2232,2062,0.9238351254480287,68905381.05,68668639.88,0.9965642571539048
LRQ-958893,2020-02-08,2020,2692.23,2063,2232,2063,0.9242831541218638,68905381.05,68671332.11,0.9966033285581838
LRQ-960913,2020-06-22,2020,2678.93,2064,2232,2064,0.9247311827956989,68905381.05,68674011.04,0.9966422069441557
LRQ-706420,2024-11-08,2024,2676.65,2065,2232,2065,0.9251792114695341,68905381.05,68676687.69,0.9966810522412749
LRQ-986511,2024-11-08,2024,2676.65,2066,2232,2066,0.9256272401433692,68905381.05,68679364.34,0.9967198975383942
LRQ-157408,2024-11-22,2024,2659.83,2067,2232,2067,0.9260752688172043,68905381.05,68682024.17,0.9967584987326619
LRQ-204756,2019-03-21,2019,2616.55,2068,2232,2068,0.9265232974910395,68905381.05,68684640.72,0.9967964718192354
LRQ-589094,2019-03-21,2019,2616.55,2069,2232,2069,0.9269713261648745,68905381.05,68687257.27,0.996834444905809
LRQ-667792,2023-12-21,2023,2558.78,2070,2232,2070,0.9274193548387096,68905381.05,68689816.05,0.9968715795963224
LRQ-734992,2023-12-21,2023,2558.78,2071,2232,2071,0.9278673835125448,68905381.05,68692374.83,0.9969087142868358
LRQ-975863,2023-12-21,2023,2558.78,2072,2232,2072,0.9283154121863799,68905381.05,68694933.61,0.9969458489773493
LRQ-209856,2023-10-27,2023,2551.38,2073,2232,2073,0.928763440860215,68905381.05,68697484.99,0.996982876274218
LRQ-300277,2023-10-27,2023,2551.38,2074,2232,2074,0.9292114695340502,68905381.05,68700036.37,0.997019903571087
LRQ-120601,2018-10-26,2018,2488.56,2075,2232,2075,0.9296594982078853,68905381.05,68702524.93,0.9970560191829896
LRQ-315711,2023-05-09,2023,2453.33,2076,2232,2076,0.9301075268817204,68905381.05,68704978.26,0.9970916235140682
LRQ-341799,2023-05-09,2023,2453.33,2077,2232,2077,0.9305555555555556,68905381.05,68707431.59,0.9971272278451467
LRQ-143299,2020-12-10,2020,2450.88,2078,2232,2078,0.9310035842293907,68905381.05,68709882.47,0.9971627966202213
LRQ-869737,2020-12-10,2020,2450.88,2079,2232,2079,0.9314516129032258,68905381.05,68712333.35,0.9971983653952959
LRQ-898465,2023-09-01,2023,2448.12,2080,2232,2080,0.931899641577061,68905381.05,68714781.47,0.9972338941154437
LRQ-920200,2023-09-01,2023,2448.12,2081,2232,2081,0.932347670250896,68905381.05,68717229.59,0.9972694228355915
LRQ-800859,2023-03-04,2023,2443.32,2082,2232,2082,0.9327956989247311,68905381.05,68719672.91,0.9973048818949968
LRQ-842978,2023-03-04,2023,2443.32,2083,2232,2083,0.9332437275985663,68905381.05,68722116.23,0.9973403409544023
LRQ-720350,2022-08-16,2022,2438.53,2084,2232,2084,0.9336917562724014,68905381.05,68724554.76,0.9973757304981917
LRQ-884612,2020-04-13,2020,2438.00,2085,2232,2085,0.9341397849462365,68905381.05,68726992.76,0.9974111123502742
LRQ-780033,2020-11-26,2020,2409.24,2086,2232,2086,0.9345878136200717,68905381.05,68729402.00,0.9974460768184084
LRQ-231198,2019-05-07,2019,2388.69,2087,2232,2087,0.9350358422939068,68905381.05,68731790.69,0.9974807430514891
LRQ-908848,2024-11-22,2024,2372.72,2088,2232,2088,0.9354838709677419,68905381.05,68734163.41,0.9975151775174749
LRQ-310702,2018-07-17,2018,2367.10,2089,2232,2089,0.9359318996415771,68905381.05,68736530.51,0.9975495304223415
LRQ-870390,2024-11-15,2024,2355.13,2090,2232,2090,0.9363799283154122,68905381.05,68738885.64,0.9975837096107315
LRQ-818123,2018-11-15,2018,2349.22,2091,2232,2091,0.9368279569892473,68905381.05,68741234.86,0.9976178030293326
LRQ-887808,2018-11-15,2018,2349.22,2092,2232,2092,0.9372759856630825,68905381.05,68743584.08,0.9976518964479335
LRQ-697365,2018-09-08,2018,2343.30,2093,2232,2093,0.9377240143369175,68905381.05,68745927.38,0.9976859039516188
LRQ-277331,2020-08-24,2020,2305.80,2094,2232,2094,0.9381720430107527,68905381.05,68748233.18,0.9977193672307543
LRQ-708528,2025-06-05,2025,2304.32,2095,2232,2095,0.9386200716845878,68905381.05,68750537.50,0.9977528090311606
LRQ-940980,2024-08-12,2024,2297.42,2096,2232,2096,0.9390681003584229,68905381.05,68752834.92,0.9977861506942498
LRQ-387218,2024-03-03,2024,2284.82,2097,2232,2097,0.9395161290322581,68905381.05,68755119.74,0.99781930949789
LRQ-926048,2024-03-03,2024,2284.82,2098,2232,2098,0.9399641577060932,68905381.05,68757404.56,0.9978524683015305
LRQ-465140,2019-04-26,2019,2239.02,2099,2232,2099,0.9404121863799283,68905381.05,68759643.58,0.997884962425587
LRQ-227917,2020-11-07,2020,2211.97,2100,2232,2100,0.9408602150537635,68905381.05,68761855.55,0.9979170639823347
LRQ-387795,2020-11-07,2020,2211.97,2101,2232,2101,0.9413082437275986,68905381.05,68764067.52,0.9979491655390824
LRQ-413159,2025-01-04,2025,2203.93,2102,2232,2102,0.9417562724014337,68905381.05,68766271.45,0.9979811504140866
LRQ-918188,2025-01-04,2025,2203.93,2103,2232,2103,0.9422043010752689,68905381.05,68768475.38,0.9980131352890907
LRQ-339620,2018-12-07,2018,2167.65,2104,2232,2104,0.942652329749104,68905381.05,68770643.03,0.9980445936449837
LRQ-531665,2018-12-07,2018,2167.65,2105,2232,2105,0.943100358422939,68905381.05,68772810.68,0.9980760520008765
LRQ-548923,2023-05-10,2023,2158.93,2106,2232,2106,0.9435483870967742,68905381.05,68774969.61,0.9981073838064205
LRQ-581992,2020-07-06,2020,2142.16,2107,2232,2107,0.9439964157706093,68905381.05,68777111.77,0.9981384722347457
LRQ-628457,2024-02-21,2024,2114.05,2108,2232,2108,0.9444444444444444,68905381.05,68779225.82,0.9981691527123482
LRQ-315797,2020-12-02,2020,2112.60,2109,2232,2109,0.9448924731182796,68905381.05,68781338.42,0.9981998121466017
LRQ-412191,2023-10-08,2023,2095.56,2110,2232,2110,0.9453405017921147,68905381.05,68783433.98,0.9982302242852195
LRQ-862216,2023-10-08,2023,2095.56,2111,2232,2111,0.9457885304659498,68905381.05,68785529.54,0.9982606364238372
LRQ-563644,2023-04-06,2023,2093.37,2112,2232,2112,0.946236559139785,68905381.05,68787622.91,0.9982910167797411
LRQ-698073,2018-09-01,2018,2045.16,2113,2232,2113,0.9466845878136201,68905381.05,68789668.07,0.9983206974805634
LRQ-245415,2023-07-30,2023,2035.06,2114,2232,2114,0.9471326164874552,68905381.05,68791703.13,0.9983502316035737
LRQ-907127,2023-09-27,2023,1981.53,2115,2232,2115,0.9475806451612904,68905381.05,68793684.66,0.9983789888641795
LRQ-949975,2023-09-27,2023,1981.53,2116,2232,2116,0.9480286738351255,68905381.05,68795666.19,0.9984077461247854
LRQ-883430,2022-09-11,2022,1957.63,2117,2232,2117,0.9484767025089605,68905381.05,68797623.82,0.9984361565329446
LRQ-938645,2022-09-11,2022,1957.63,2118,2232,2118,0.9489247311827957,68905381.05,68799581.45,0.9984645669411041
LRQ-548363,2023-10-01,2023,1930.73,2119,2232,2119,0.9493727598566308,68905381.05,68801512.18,0.9984925869588528
LRQ-121126,2018-12-19,2018,1927.07,2120,2232,2120,0.9498207885304659,68905381.05,68803439.25,0.9985205538602853
LRQ-347942,2018-12-19,2018,1927.07,2121,2232,2121,0.9502688172043011,68905381.05,68805366.32,0.9985485207617177
LRQ-929831,2019-10-08,2019,1898.84,2122,2232,2122,0.9507168458781362,68905381.05,68807265.16,0.9985760779709091
LRQ-865144,2023-08-19,2023,1892.75,2123,2232,2123,0.9511648745519713,68905381.05,68809157.91,0.9986035467980334
LRQ-588758,2023-11-29,2023,1885.17,2124,2232,2124,0.9516129032258065,68905381.05,68811043.08,0.9986309056192354
LRQ-607509,2024-04-16,2024,1862.48,2125,2232,2125,0.9520609318996416,68905381.05,68812905.56,0.998657935148303
LRQ-353982,2022-09-02,2022,1855.18,2126,2232,2126,0.9525089605734767,68905381.05,68814760.74,0.9986848587349914
LRQ-961957,2022-09-02,2022,1855.18,2127,2232,2127,0.9529569892473119,68905381.05,68816615.92,0.9987117823216799
LRQ-324363,2025-08-22,2025,1845.26,2128,2232,2128,0.953405017921147,68905381.05,68818461.18,0.9987385619428341
LRQ-134857,2024-02-20,2024,1780.97,2129,2232,2129,0.953853046594982,68905381.05,68820242.15,0.9987644085454195
LRQ-672699,2024-02-20,2024,1780.97,2130,2232,2130,0.9543010752688172,68905381.05,68822023.12,0.998790255148005
LRQ-242418,2023-05-15,2023,1768.77,2131,2232,2131,0.9547491039426523,68905381.05,68823791.89,0.9988159246962034
LRQ-105415,2023-09-29,2023,1766.40,2132,2232,2132,0.9551971326164874,68905381.05,68825558.29,0.9988415598494105
LRQ-971607,2023-09-29,2023,1766.40,2133,2232,2133,0.9556451612903226,68905381.05,68827324.69,0.9988671950026173
LRQ-889898,2025-01-06,2025,1737.24,2134,2232,2134,0.9560931899641577,68905381.05,68829061.93,0.9988924069668143
LRQ-319057,2023-08-25,2023,1701.78,2135,2232,2135,0.9565412186379928,68905381.05,68830763.71,0.9989171043122763
LRQ-466842,2023-08-25,2023,1701.78,2136,2232,2136,0.956989247311828,68905381.05,68832465.49,0.9989418016577386
LRQ-274915,2019-01-21,2019,1619.20,2137,2232,2137,0.9574372759856631,68905381.05,68834084.69,0.9989653005481783
LRQ-258209,2018-07-13,2018,1609.26,2138,2232,2138,0.9578853046594982,68905381.05,68835693.95,0.9989886551828306
LRQ-552684,2024-02-24,2024,1601.63,2139,2232,2139,0.9583333333333334,68905381.05,68837295.58,0.9990118990859278
LRQ-779933,2024-02-24,2024,1601.63,2140,2232,2140,0.9587813620071685,68905381.05,68838897.21,0.9990351429890248
LRQ-756675,2018-07-18,2018,1573.11,2141,2232,2141,0.9592293906810035,68905381.05,68840470.32,0.9990579729912109
LRQ-940501,2018-07-18,2018,1573.11,2142,2232,2142,0.9596774193548387,68905381.05,68842043.43,0.9990808029933972
LRQ-366120,2025-10-21,2025,1549.92,2143,2232,2143,0.9601254480286738,68905381.05,68843593.35,0.9991032964471211
LRQ-902140,2023-06-16,2023,1534.08,2144,2232,2144,0.9605734767025089,68905381.05,68845127.43,0.9991255600203957
LRQ-455672,2018-09-29,2018,1501.70,2145,2232,2145,0.9610215053763441,68905381.05,68846629.13,0.9991473536739116
LRQ-435616,2022-10-21,2022,1472.00,2146,2232,2146,0.9614695340501792,68905381.05,68848101.13,0.9991687163015841
LRQ-598110,2022-10-21,2022,1472.00,2147,2232,2147,0.9619175627240143,68905381.05,68849573.13,0.9991900789292566
LRQ-874536,2022-10-21,2022,1472.00,2148,2232,2148,0.9623655913978495,68905381.05,68851045.13,0.999211441556929
LRQ-301809,2018-07-01,2018,1450.67,2149,2232,2149,0.9628136200716846,68905381.05,68852495.80,0.9992324946296774
LRQ-857509,2018-07-01,2018,1450.67,2150,2232,2150,0.9632616487455197,68905381.05,68853946.47,0.9992535477024258
LRQ-802899,2022-06-18,2022,1410.67,2151,2232,2151,0.9637096774193549,68905381.05,68855357.14,0.9992740202689875
LRQ-863071,2019-09-13,2019,1370.73,2152,2232,2152,0.96415770609319,68905381.05,68856727.87,0.9992939132001216
LRQ-350111,2018-06-10,2018,1357.66,2153,2232,2153,0.964605734767025,68905381.05,68858085.53,0.9993136164508593
LRQ-404710,2021-01-12,2021,1340.57,2154,2232,2154,0.9650537634408602,68905381.05,68859426.10,0.9993330716803285
LRQ-791420,2021-01-12,2021,1340.57,2155,2232,2155,0.9655017921146953,68905381.05,68860766.67,0.9993525269097979
LRQ-496910,2024-05-24,2024,1304.43,2156,2232,2156,0.9659498207885304,68905381.05,68862071.10,0.9993714576519274
LRQ-744937,2019-05-17,2019,1293.67,2157,2232,2157,0.9663978494623656,68905381.05,68863364.77,0.9993902322378928
LRQ-520744,2024-09-05,2024,1219.33,2158,2232,2158,0.9668458781362007,68905381.05,68864584.10,0.9994079279531101
LRQ-691410,2024-03-11,2024,1212.49,2159,2232,2159,0.9672939068100358,68905381.05,68865796.59,0.9994255244017696
LRQ-982917,2025-06-21,2025,1177.31,2160,2232,2160,0.967741935483871,68905381.05,68866973.90,0.9994426102952377
LRQ-762960,2025-01-14,2025,1161.90,2161,2232,2161,0.9681899641577061,68905381.05,68868135.80,0.9994594725486973
LRQ-169091,2022-08-17,2022,1152.94,2162,2232,2162,0.9686379928315412,68905381.05,68869288.74,0.9994762047687711
LRQ-198161,2023-01-15,2023,1139.22,2163,2232,2163,0.9690860215053764,68905381.05,68870427.96,0.9994927378752229
LRQ-490689,2023-01-15,2023,1139.22,2164,2232,2164,0.9695340501792115,68905381.05,68871567.18,0.9995092709816749
LRQ-194203,2020-11-03,2020,1106.69,2165,2232,2165,0.9699820788530465,68905381.05,68872673.87,0.9995253319914702
LRQ-668128,2020-11-03,2020,1106.69,2166,2232,2166,0.9704301075268817,68905381.05,68873780.56,0.9995413930012655
LRQ-946305,2020-11-03,2020,1106.69,2167,2232,2167,0.9708781362007168,68905381.05,68874887.25,0.9995574540110609
LRQ-488083,2022-08-04,2022,1054.50,2168,2232,2168,0.9713261648745519,68905381.05,68875941.75,0.9995727576054092
LRQ-311892,2018-08-20,2018,1028.49,2169,2232,2169,0.9717741935483871,68905381.05,68876970.24,0.9995876837256094
LRQ-595222,2018-08-20,2018,1028.49,2170,2232,2170,0.9722222222222222,68905381.05,68877998.73,0.9996026098458098
LRQ-831740,2020-06-22,2020,1022.29,2171,2232,2171,0.9726702508960573,68905381.05,68879021.02,0.9996174459875511
LRQ-925924,2020-06-22,2020,1022.29,2172,2232,2172,0.9731182795698925,68905381.05,68880043.31,0.9996322821292924
LRQ-104982,2019-10-18,2019,997.54,2173,2232,2173,0.9735663082437276,68905381.05,68881040.85,0.9996467590828307
LRQ-363134,2019-10-18,2019,997.54,2174,2232,2174,0.9740143369175627,68905381.05,68882038.39,0.9996612360363691
LRQ-600654,2023-11-04,2023,994.81,2175,2232,2175,0.9744623655913979,68905381.05,68883033.20,0.9996756733703602
LRQ-277978,2019-06-18,2019,994.78,2176,2232,2176,0.974910394265233,68905381.05,68884027.98,0.9996901102689716
LRQ-450147,2019-06-18,2019,994.78,2177,2232,2177,0.975358422939068,68905381.05,68885022.76,0.9997045471675831
LRQ-404702,2020-12-29,2020,886.42,2178,2232,2178,0.9758064516129032,68905381.05,68885909.18,0.9997174114749345
LRQ-454614,2020-12-29,2020,886.42,2179,2232,2179,0.9762544802867383,68905381.05,68886795.60,0.9997302757822859
LRQ-620563,2019-09-25,2019,878.60,2180,2232,2180,0.9767025089605734,68905381.05,68887674.20,0.999743026600678
LRQ-211461,2023-10-18,2023,854.90,2181,2232,2181,0.9771505376344086,68905381.05,68888529.10,0.9997554334691543
LRQ-320333,2023-10-18,2023,854.90,2182,2232,2182,0.9775985663082437,68905381.05,68889384.00,0.9997678403376307
LRQ-741035,2023-10-18,2023,854.90,2183,2232,2183,0.9780465949820788,68905381.05,68890238.90,0.9997802472061071
LRQ-267320,2020-09-11,2020,788.83,2184,2232,2184,0.978494623655914,68905381.05,68891027.73,0.9997916952234894
LRQ-426155,2020-09-11,2020,788.83,2185,2232,2185,0.9789426523297491,68905381.05,68891816.56,0.9998031432408718
LRQ-108694,2020-07-17,2020,722.49,2186,2232,2186,0.9793906810035843,68905381.05,68892539.05,0.9998136284887434
LRQ-387371,2020-07-17,2020,722.49,2187,2232,2187,0.9798387096774194,68905381.05,68893261.54,0.9998241137366152
LRQ-164559,2018-08-16,2018,692.13,2188,2232,2188,0.9802867383512545,68905381.05,68893953.67,0.999834158380291
LRQ-180849,2025-09-19,2025,660.41,2189,2232,2189,0.9807347670250897,68905381.05,68894614.08,0.9998437426825608
LRQ-995780,2024-12-19,2024,652.68,2190,2232,2190,0.9811827956989247,68905381.05,68895266.76,0.9998532148020102
LRQ-267056,2018-05-27,2018,640.45,2191,2232,2191,0.9816308243727598,68905381.05,68895907.21,0.9998625094316926
LRQ-509374,2023-05-31,2023,605.42,2192,2232,2192,0.982078853046595,68905381.05,68896512.63,0.9998712956830822
